,Unnamed: 0.1,Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade) After Normalization,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade After Normalization,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade) After Normalization,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade) After Normalization,Curricular units 2nd sem (without evaluations),Unemployment rate After Normalization,Inflation rate After Normalization,GDP After Normalization,Target,Avg Grade After Normalization,Total Pass Rate After Normalization,Total Missed Rate After Normalization,Economic Pressure Index After Normalization,Age x Admission grade After Normalization,Scholarship holder x Pass rate After Normalization,Daytime attendance x Pass rate After Normalization
3950,3950,3950,1,18,1,9085,1,1,0.7286956901640183,1,37,37,9,9,0.5743973274845118,1,0,0,1,0,1,21,0,0,6,7,6,0.7152317880794702,0,0,6,6,3,0.8256410255250494,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.6780955936094761,0.75,0.0,0.13109097992648266,0.0773897525417071,0.75,0.75
3951,3951,3951,1,7,1,9147,1,3,0.7078296001028215,1,6,27,1,7,0.6909030817419755,0,0,0,1,0,0,26,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.17550618791808936,0.0,0.0
3952,3952,3952,1,1,6,9500,1,1,0.6666351901976921,1,1,19,9,4,0.497358953125687,1,0,0,1,0,1,19,0,0,8,8,7,0.753074739602649,0,0,8,8,7,0.7653846152127219,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.6626945952361959,0.875,0.0,0.5884445101534626,0.03793545410347665,0.875,0.875
3953,3953,3953,1,1,1,9085,1,1,0.573389560059012,1,37,11,90,90,0.40195189206157167,0,0,0,1,0,0,18,0,0,5,5,5,0.6887417218543046,0,0,5,5,5,0.6676923077436687,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5521738412007497,1.0,0.0,0.25604433168610846,0.017459694137878845,0.0,1.0
3954,3954,3954,1,1,1,9773,1,1,0.5410972836775345,1,3,2,2,1,0.35842874790321844,1,0,0,1,0,0,22,0,0,6,13,2,0.6357615894039735,0,0,6,14,1,0.5384615385029586,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.43823543170008816,0.25,0.0,0.33045021105106365,0.09259834907866987,0.0,0.25
3955,3955,3955,1,39,1,9500,1,19,0.5936818197721161,1,1,19,4,10,0.261533027041871,1,0,0,1,0,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.0,0.0,0.0,0.2479567361029612,0.18517272609912794,0.0,0.0
3956,3956,3956,1,1,3,9147,1,1,0.5930240300769907,1,38,19,9,10,0.43079167006860786,1,0,0,1,0,0,18,0,0,5,6,5,0.6781456953642384,1,0,5,6,5,0.6784615385137278,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5521738412007497,1.0,0.06666666666666667,0.33045021105106365,0.017887485287524985,0.0,1.0
3957,3957,3957,1,17,1,9085,1,1,0.6395773680065004,1,37,38,7,9,0.4873064762089889,0,0,0,1,0,0,19,0,0,5,11,4,0.7205298013245033,2,0,5,9,4,0.6569230769736095,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5662895462115145,0.8,0.13333333333333333,0.33045021105106365,0.03777805796883005,0.0,0.8
3958,3958,3958,1,17,4,9500,1,1,0.5930240300769907,1,19,19,3,10,0.5006880222359307,1,0,0,1,0,0,18,0,0,7,7,7,0.7402081361589404,0,0,8,8,8,0.8480769231421599,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.7124009518965501,1.0,0.0,0.37452760697921644,0.018924283866294578,0.0,1.0
3959,3959,3959,1,1,1,9085,1,1,0.7356903866482745,1,38,37,4,4,0.6088250924032863,0,0,0,1,0,1,19,0,0,6,8,6,0.7947019867549668,0,0,6,9,6,0.8000000002153846,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.7177052349174936,1.0,0.0,0.2479567361029612,0.0396807293835551,1.0,1.0
3960,3960,3960,1,39,1,9085,1,1,0.5936818197721161,1,37,37,9,9,0.36979199730022216,0,0,0,0,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.0,0.0,0.0,0.2479567361029612,0.28235862775022647,0.0,0.0
3961,3961,3961,1,42,1,9500,1,1,0.8356365207050391,1,37,1,9,4,0.5258571485387264,1,0,0,1,0,0,23,0,20,26,27,26,0.7988226638410596,0,14,17,17,17,0.8089592759853046,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.7272893742129922,1.0,0.0,0.7607102960745002,0.11471780808405474,0.0,1.0
3962,3962,3962,1,17,3,9500,1,1,0.5864578351256783,1,37,37,4,3,0.4577028532310763,1,0,0,1,0,0,20,0,0,7,7,6,0.7090507724503311,0,0,7,7,6,0.7206410255169724,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.601010591787503,0.8571428571428571,0.0,0.25604433168610846,0.05634241268977541,0.0,0.8571428571428571
3963,3963,3963,1,1,1,171,1,1,0.5936818197721161,1,19,38,5,5,0.5084140378126065,1,0,1,1,0,0,20,0,6,12,12,12,0.7019867549668874,0,4,11,16,10,0.7048951049003767,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5856124191398564,0.9565217391304348,0.0,0.13109097992648266,0.05717821030647752,0.0,0.9565217391304348
3964,3964,3964,1,17,1,9238,1,1,0.5093554269594185,1,19,19,4,5,0.30240897927840393,1,0,1,0,0,0,19,0,0,6,10,5,0.6206244084768212,0,0,6,13,2,0.5743589745826431,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.45045691031341717,0.5833333333333334,0.0,0.5609466851707618,0.03488303502434942,0.0,0.5833333333333334
3965,3965,3965,1,1,3,9500,1,1,0.7078296001028215,1,19,19,5,5,0.519350892927136,1,0,0,1,0,1,18,0,0,8,8,8,0.6893377483443709,0,0,8,8,8,0.700605769284662,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5742053165253047,1.0,0.0,0.33045021105106365,0.019201117166007864,1.0,1.0
3966,3966,3966,1,44,1,9003,1,39,0.6395773680065004,1,19,19,9,4,0.5947925105984773,0,0,0,1,0,0,21,0,0,6,12,3,0.5651214129801324,2,0,6,12,4,0.6461538462035503,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.4597141444213038,0.5833333333333334,0.1111111111111111,0.7607102960745002,0.07774270343130857,0.0,0.5833333333333334
3967,3967,3967,1,1,1,9500,1,1,0.40573220929930015,1,1,19,9,9,0.21183420993987312,0,0,0,1,0,1,20,0,0,7,14,0,0.0,0,0,7,15,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.0,0.0,0.0,0.2479567361029612,0.052290122691418695,0.0,0.0
3968,3968,3968,1,44,1,9085,1,39,0.7078296001028215,1,3,19,2,4,0.6909030817419755,1,0,0,1,0,0,22,0,1,6,9,6,0.6887417218543046,0,1,6,18,3,0.6820512822832347,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.561567885856919,0.75,0.0,0.3057830445224644,0.09862600124146476,0.0,0.75
3969,3969,3969,1,44,1,9991,0,39,0.7780665087472556,1,37,37,9,9,0.7783389089253667,0,0,0,1,0,0,26,0,0,5,5,5,0.6357615894039735,0,0,5,7,5,0.6138461538933728,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.48383001794769853,1.0,0.0,0.5884445101534626,0.17737958633207818,0.0,0.0
3970,3970,3970,1,1,1,9070,1,1,0.5799129808684127,1,37,37,3,3,0.5073138854740229,1,0,0,1,0,0,20,0,0,6,6,6,0.6445916116556292,0,0,6,7,5,0.7430769231340829,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.5722146766206955,0.9166666666666666,0.0,0.5884445101534626,0.05716007811906787,0.0,0.9166666666666666
3971,3971,3971,1,1,1,9500,1,1,0.4720100754839749,1,19,38,5,3,0.27258400459380994,1,0,0,1,0,0,19,0,0,7,10,6,0.6278145695364238,0,0,8,10,7,0.7350000000565385,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.555688900725685,0.8666666666666667,0.0,0.5609466851707618,0.03441605203396925,0.0,0.8666666666666667
3972,3972,3972,1,39,1,9991,0,1,0.5093554269594185,1,37,37,9,9,0.251771094698249,0,0,0,1,0,0,31,0,0,5,8,4,0.5827814569536424,0,0,5,6,5,0.6030769231233136,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.4446343635162667,0.9,0.0,0.25604433168610846,0.2603881963222301,0.0,0.0
3973,3973,3973,1,43,3,9500,1,1,0.6395773680065004,1,1,19,9,7,0.4600103769207706,1,0,1,1,0,1,20,0,0,7,9,7,0.653127299602649,0,0,8,10,8,0.6319384615870722,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5060971499607919,1.0,0.0,0.7607102960745002,0.05638044419734617,1.0,1.0
3974,3974,3974,1,43,1,9085,1,1,0.573389560059012,1,19,38,7,7,0.3723007726210952,1,0,0,1,0,0,20,0,0,5,9,4,0.6357615894039735,0,0,5,10,5,0.7230769232094675,1,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5531771994811207,0.9,0.06666666666666667,0.27949835887723573,0.05493485623010602,0.0,0.9
3975,3975,3975,1,17,4,9500,1,1,0.5156591542170132,1,37,37,5,5,0.3558870459177257,1,0,0,1,0,0,21,0,0,7,7,7,0.7644276254304636,0,0,8,9,8,0.7813675213677975,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.6821665091023006,1.0,0.0,0.5609466851707618,0.07360830091976672,0.0,1.0
3976,3976,3976,1,1,4,9500,1,1,0.573389560059012,1,19,19,9,7,0.368535386492411,1,0,0,1,0,0,18,0,0,7,7,7,0.7300662251655629,0,0,8,8,8,0.6791346154368566,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5874694425703759,1.0,0.0,0.3057830445224644,0.016964014686702167,0.0,1.0
3977,3977,3977,1,17,2,9500,1,1,0.646311076714472,1,37,1,9,4,0.4577028532310763,1,0,0,1,0,1,19,0,0,7,7,6,0.7311258278145696,0,0,7,7,6,0.7430769231340829,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.6316280350642397,0.8571428571428571,0.0,0.25604433168610846,0.03731454078128815,0.8571428571428571,0.8571428571428571
3978,3978,3978,1,1,1,9853,1,1,0.5799129808684127,1,19,19,3,7,0.4646100723972637,1,0,0,1,0,1,18,0,0,7,7,7,0.7871333965562913,0,0,7,7,7,0.8153846152934912,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.72330636162701,1.0,0.0,0.37452760697921644,0.018389126222758234,1.0,1.0
3979,3979,3979,4,39,1,9773,1,38,0.5936818197721161,1,19,19,7,9,0.5215242657352412,0,0,0,1,0,0,40,0,0,6,8,5,0.6887417218543046,0,0,6,7,5,0.6784615385137278,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Enrolled,0.5592132109313018,0.8333333333333334,0.0,0.5609466851707618,0.4390035991708938,0.0,0.8333333333333334
3980,3980,3980,1,17,6,9238,1,1,0.4905798745110824,1,1,38,4,7,0.29973119764465395,0,0,0,1,0,1,18,0,0,6,7,6,0.643330179602649,0,0,6,6,6,0.7179487178244577,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.554851142160239,1.0,0.0,0.37452760697921644,0.015943416572511804,1.0,1.0
3981,3981,3981,1,1,2,9085,1,1,0.7147652230092925,1,40,4,2,2,0.6392080638444213,1,0,0,1,0,0,18,0,0,6,7,6,0.8300220752317881,0,0,6,6,6,0.7987179485999014,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.7430527140455236,1.0,0.0,0.13109097992648266,0.020979003144448005,0.0,1.0
3982,3982,3982,1,17,1,9500,1,1,0.5799129808684127,1,1,19,4,3,0.43552206344925537,1,0,0,1,0,0,19,0,0,7,13,5,0.6622516556291391,0,0,8,14,7,0.6551282053580868,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5266802930251122,0.8,0.0,0.7607102960745002,0.036967246218565175,0.0,0.8
3983,3983,3983,1,17,1,9238,1,1,0.6734506179271283,1,38,38,9,7,0.6440220956739822,0,0,0,1,0,1,19,0,0,6,7,6,0.6799116996026491,0,0,6,6,6,0.7089743592083827,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5734027731227083,1.0,0.0,0.3057830445224644,0.040231824632204594,1.0,1.0
3984,3984,3984,1,39,1,9003,1,1,0.6062200765100134,1,38,38,9,6,0.5754270152030934,0,0,1,0,0,0,28,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.0,0.0,0.0,0.13109097992648266,0.21128177103456247,0.0,0.0
3985,3985,3985,1,17,1,9070,1,1,0.5030742324882614,1,37,38,9,8,0.4260397766789623,1,0,0,1,0,0,20,0,0,6,6,6,0.6622516556291391,0,0,6,6,6,0.6820512822832347,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5440080632165472,1.0,0.0,0.25604433168610846,0.05582055692682891,0.0,1.0
3986,3986,3986,1,1,2,9773,1,1,0.5219853078690102,1,37,37,9,9,0.497358953125687,1,0,0,1,0,0,18,0,0,6,14,4,0.5960264900662252,0,0,6,9,5,0.7000000000538462,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5124186102908598,0.75,0.0,0.33045021105106365,0.01887490254645313,0.0,0.75
3987,3987,3987,1,1,2,9500,1,1,0.7427046278205057,1,1,1,4,3,0.5998268875610719,1,0,0,1,0,0,18,0,0,7,7,6,0.8079470198675497,0,0,7,7,6,0.8211538462170119,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.7430527140455236,0.8571428571428571,0.0,0.25604433168610846,0.02039484751493653,0.0,0.8571428571428571
3988,3988,3988,1,1,1,9085,1,1,0.5283337828952374,1,19,37,9,9,0.4200694206418838,1,0,0,1,0,1,20,0,0,5,13,5,0.7417218543046358,2,0,5,10,3,0.6461538462035503,1,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5734027731227083,0.8,0.19999999999999998,0.33045021105106365,0.05572215635922578,0.8,0.8
3989,3989,3989,1,43,1,9238,1,1,0.573389560059012,1,38,19,9,4,0.34950619845791664,0,0,1,1,0,0,28,0,15,16,16,13,0.6398369843708609,0,13,13,13,11,0.6510489510500808,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.5096253486528701,0.8275862068965517,0.0,0.5609466851707618,0.20606884385764757,0.0,0.8275862068965517
3990,3990,3990,1,15,1,9853,1,1,0.5936818197721161,41,43,1,153,135,0.46804648712467056,0,0,0,1,0,0,23,1,11,16,17,16,0.7748344370860927,0,6,10,12,9,0.8017094018309008,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.7043211097382477,0.9615384615384616,0.0,0.13109097992648266,0.11362207909561073,0.0,0.9615384615384616
3991,3991,3991,1,1,1,9853,1,1,0.4720100754839749,1,19,37,5,5,0.22912716420078638,1,0,0,1,0,0,19,0,0,7,10,4,0.5562913907284768,0,0,7,7,2,0.5653846154281066,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.4068189611723763,0.42857142857142855,0.0,0.5609466851707618,0.033735628815045604,0.0,0.42857142857142855
3992,3992,3992,1,17,1,9238,1,1,0.6195003996999181,1,38,19,152,171,0.5006880222359307,1,0,0,1,0,1,18,0,0,6,8,6,0.6799116996026491,0,0,6,6,6,0.6551282053580868,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5382062975115123,1.0,0.0,0.13109097992648266,0.018924283866294578,1.0,1.0
3993,3993,3993,1,1,3,9773,1,1,0.785196530795208,22,37,37,9,9,0.573366581841686,0,0,1,0,0,1,20,1,0,6,6,6,0.6622516556291391,0,0,6,7,5,0.6353846154334912,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5141214363890997,0.9166666666666666,0.0,0.27949835887723573,0.05824872723378305,0.9166666666666666,0.9166666666666666
3994,3994,3994,1,1,1,171,1,1,0.5936818197721161,1,3,1,2,4,0.46804648712467056,1,0,0,1,0,0,20,0,5,12,13,12,0.5950076413245033,0,3,11,18,9,0.6880341882067719,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5042285555439677,0.9130434782608695,0.0,0.2479567361029612,0.05651289154227401,0.0,0.9130434782608695
3995,3995,3995,2,39,1,9991,0,1,0.5936818197721161,1,37,37,9,9,0.4484211297174312,0,0,0,1,0,0,27,0,0,5,5,2,0.5562913907284768,0,0,5,5,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.13829572686436353,0.2,0.0,0.25604433168610846,0.1893309971655306,0.0,0.0
3996,3996,3996,1,1,1,9853,1,1,0.5604073954142103,1,1,1,9,9,0.36979199730022216,1,0,0,1,0,0,18,0,0,6,11,3,0.6357615894039735,0,0,6,13,2,0.6461538462035503,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Dropout,0.5039396449393123,0.4166666666666667,0.0,0.5884445101534626,0.016982654462015245,0.0,0.4166666666666667
3997,3997,3997,4,39,2,9556,1,19,0.5936818197721161,1,19,19,4,6,0.4068138309640723,0,0,0,1,0,1,37,0,0,7,10,7,0.5820245981456954,0,0,8,11,8,0.6623076923586392,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.4800381438650448,1.0,0.0,0.27949835887723573,0.37826458712633937,1.0,1.0
3998,3998,3998,4,7,1,9500,1,40,0.573389560059012,1,19,19,4,6,0.4884282858118354,0,0,0,0,0,0,42,0,2,7,10,5,0.6686092715231787,0,3,7,11,3,0.7628205130586786,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.6017380004259321,0.5714285714285714,0.0,0.3057830445224644,0.47601903879486185,0.0,0.5714285714285714
3999,3999,3999,1,17,6,9500,1,1,0.6871420769563974,1,1,38,4,8,0.6058347298678548,1,0,0,1,0,0,20,0,0,7,9,6,0.6887417218543046,0,0,8,8,8,0.76528846159733,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.6173123286354225,0.9333333333333333,0.0,0.37452760697921644,0.058783851801724685,0.0,0.9333333333333333
4000,4000,4000,2,39,1,9119,1,1,0.6395773680065004,1,34,34,9,9,0.5947925105984773,0,0,0,0,1,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.0,0.0,0.0,0.7607102960745002,0.3265736784716242,0.0,0.0
4001,4001,4001,1,42,1,9119,1,1,0.6395773680065004,1,3,3,3,2,0.5280166919947291,1,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.09567292366668267,0.0,0.0
4002,4002,4002,2,39,2,9254,1,19,0.5936818197721161,1,19,19,9,5,0.41285983870431764,0,0,0,1,1,0,39,0,0,6,6,6,0.7152317880794702,0,0,6,6,6,0.7179487178244577,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6034367069040127,1.0,0.0,0.3057830445224644,0.4164307705528446,0.0,1.0
4003,4003,4003,1,1,1,9500,1,1,0.646311076714472,1,37,37,9,9,0.5567292457332478,1,0,0,1,1,1,18,0,0,7,7,6,0.7161147904635761,0,0,7,7,6,0.7278205130559862,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.6107393886782505,0.8571428571428571,0.0,0.25604433168610846,0.01975556417024288,0.8571428571428571,0.8571428571428571
4004,4004,4004,1,1,2,9070,1,1,0.5604073954142103,1,37,37,9,9,0.41285983870431764,1,0,0,1,1,1,21,0,0,6,6,6,0.6975717441059602,0,0,6,8,6,0.7153846156704142,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5896279278710306,1.0,0.0,0.13109097992648266,0.07459424930692987,1.0,1.0
4005,4005,4005,2,39,1,9085,1,1,0.7078296001028215,1,37,37,90,10,0.26430625475453695,0,0,0,1,1,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.3173139191827594,0.0,0.0
4006,4006,4006,1,44,1,9003,1,39,0.7780665087472556,1,37,37,9,9,0.7783389089253667,0,0,0,1,1,1,22,0,0,6,8,6,0.695364238410596,0,0,6,10,6,0.7000000000538462,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.5778672414014309,1.0,0.0,0.5609466851707618,0.10021118451483985,1.0,1.0
4007,4007,4007,1,39,1,9003,1,1,0.5936818197721161,1,1,37,4,7,0.23625350539242618,0,0,0,1,1,0,31,0,0,6,15,3,0.7629139072847683,0,0,6,20,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.22445735133476474,0.25,0.0,0.5609466851707618,0.25999177836015763,0.0,0.25
4008,4008,4008,1,18,3,9853,1,1,0.5604073954142103,1,38,37,5,9,0.32882815833485424,1,0,0,0,1,0,19,0,0,6,10,4,0.6357615894039735,0,0,6,12,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.16943762622608238,0.3333333333333333,0.0,0.27949835887723573,0.0352966919467656,0.0,0.3333333333333333
4009,4009,4009,1,17,5,9254,1,1,0.4720100754839749,1,38,1,5,9,0.22912716420078638,0,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.033735628815045604,0.0,0.0
4010,4010,4010,1,39,1,9556,1,19,0.5936818197721161,1,37,37,9,10,0.08430784005798841,0,0,0,1,1,0,31,0,0,7,7,0,0.0,0,0,7,7,0,0.0,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.0,0.0,0.0,0.7607102960745002,0.2561101193079349,0.0,0.0
4011,4011,4011,1,5,1,9147,1,1,0.5475121059982184,1,19,38,5,6,0.3353329615378904,1,0,0,1,0,0,19,0,0,5,15,3,0.5721854304635762,0,0,5,6,3,0.5653846154281066,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Enrolled,0.41614236264643584,0.6,0.0,0.37452760697921644,0.03539854056470121,0.0,0.6
4012,4012,4012,2,39,2,9670,1,1,0.5936818197721161,41,37,19,9,9,0.4884282858118354,0,0,0,1,0,0,30,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.24738073471633826,0.0,0.0
4013,4013,4013,1,51,1,9500,1,1,0.5668876665698703,1,37,38,3,3,0.5723347764193321,1,0,0,1,0,1,20,0,2,7,7,7,0.8546452222516556,0,0,8,9,8,0.835811965756601,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.7894544206338655,1.0,0.0,0.2479567361029612,0.05823172150772821,1.0,1.0
4014,4014,4014,1,17,1,9500,1,1,0.6395773680065004,1,19,38,7,7,0.5588240133940303,1,0,0,1,0,1,18,0,0,7,7,7,0.7861494797350993,0,0,8,9,8,0.7969230769843788,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.7091705979377704,1.0,0.0,0.3057830445224644,0.019786636637778132,1.0,1.0
4015,4015,4015,4,39,1,9991,0,1,0.5936818197721161,1,37,37,5,5,0.5815830284252286,0,0,0,1,0,0,31,0,0,5,7,3,0.5474613684768213,0,0,5,6,3,0.6461538462035503,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.44892162204876257,0.6,0.0,0.27949835887723573,0.2688136915495184,0.0,0.0
4016,4016,4016,1,17,1,9254,1,1,0.5996114740654517,1,19,1,9,4,0.42960571884748333,1,0,0,1,0,0,19,0,0,6,11,3,0.6357615894039735,0,0,6,11,4,0.6057692308158285,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.47885571850216563,0.5833333333333334,0.0,0.25604433168610846,0.03687461136058212,0.0,0.5833333333333334
4017,4017,4017,4,39,1,8014,0,1,0.5936818197721161,1,37,37,9,7,0.5947925105984773,0,0,0,1,0,1,43,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.0,0.0,0.0,0.13109097992648266,0.49884127657645816,0.0,0.0
4018,4018,4018,1,17,2,9254,1,1,0.5864578351256783,1,38,38,9,8,0.40195189206157167,1,0,0,1,0,1,20,0,0,6,6,6,0.6975717441059602,0,0,6,6,6,0.7538461539041421,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.6156280973047135,1.0,0.0,0.37452760697921644,0.05542355187319542,1.0,1.0
4019,4019,4019,1,1,2,9500,1,1,0.5799129808684127,1,1,1,5,9,0.4828069701432405,1,0,0,1,0,1,19,0,0,8,8,8,0.7389403973509934,0,0,8,8,8,0.7510192308270015,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6426177153969194,1.0,0.0,0.33045021105106365,0.03770760718655658,1.0,1.0
4020,4020,4020,1,1,1,9670,1,1,0.5936818197721161,1,3,1,1,7,0.7356203643231964,0,0,0,1,0,0,22,0,0,5,6,3,0.6004415009271523,0,0,5,5,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.15528231634467393,0.3,0.0,0.33045021105106365,0.09943671111477403,0.0,0.3
4021,4021,4021,1,1,1,8014,0,1,0.5936818197721161,1,3,1,1,7,0.08430784005798841,0,0,0,1,0,0,26,0,2,8,11,7,0.6754966887417219,0,2,7,7,7,0.6615384618201183,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.5394473604036972,0.9333333333333333,0.0,0.5609466851707618,0.16250928950343402,0.0,0.0
4022,4022,4022,1,18,1,9147,1,1,0.7780665087472556,1,19,19,5,8,0.5702679787918576,1,0,0,1,0,1,19,0,0,5,6,5,0.6675496688741722,0,0,5,8,5,0.6057692308158285,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.49888044270197385,1.0,0.0,0.27949835887723573,0.03907702338195396,1.0,1.0
4023,4023,4023,1,7,1,9500,1,3,0.5093554269594185,1,19,3,4,2,0.36979199730022216,1,0,0,1,0,0,29,0,0,8,8,6,0.6490066225165563,1,0,8,8,6,0.6596153846661243,1,0.2772123342210246,0.4466137564110344,0.3014345563840636,Dropout,0.5209561429977652,0.75,0.08333333333333333,0.5884445101534626,0.22549234775989546,0.0,0.75
4024,4024,4024,1,15,1,9556,1,1,0.4720100754839749,26,3,19,122,144,0.2916579558151291,0,0,0,1,0,0,20,1,0,7,14,0,0.0,6,0,7,12,2,0.6282051284329389,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.1622975844018777,0.14285714285714285,0.2857142857142857,0.13109097992648266,0.053605739692072774,0.0,0.14285714285714285
